%Time,Tn-marg,          Tn-Phy,             d-geo,         Tn-Psi
25.732,0.00041557831733647914,0.013234697549185768,6.288171973262126,0.013605245676583153
25.854,0.00042140731317215336,0.013194538099633684,6.279358961705366,0.013483510785012013
25.976,0.00042798943854354993,0.01304697458094705,6.275339439540847,0.013369009300608163
26.098,0.0004350440132215556,0.01295969702866696,6.274117347610731,0.013261305860047699
26.22,0.00044217063026086,0.012897526806500777,6.270285067595822,0.013159978414057697
26.341,0.000449141884164983,0.012756611180772192,6.264206670942473,0.013064648770865873
26.463,0.00045607827636732964,0.012748932142693832,6.258771101780331,0.012974989573539927
26.585,0.0004632360381301199,0.012607673450895968,6.250719997542322,0.012890698317570701
26.707,0.00047071061257081563,0.012586954799596211,6.250286929682513,0.01281148430604162
26.829,0.00047819222575017187,0.01250528485555485,6.244947770994024,0.012737026927052508
26.951,0.000485403782181998,0.012429657583720229,6.2408913042101455,0.01266703418386059
27.073,0.0004922018245250289,0.01241630683138985,6.237998113118185,0.012601250406433229
27.195,0.0004984208380327881,0.012305910678548587,6.231481184582392,0.012539416411815007
27.317,0.0005040717190299619,0.012313633513486038,6.2274950975213335,0.012481303474157431
27.439,0.0005090049292859449,0.012226836582135216,6.224516100371036,0.01242669404445898
27.561,0.000512984588278383,0.012200686751471243,6.218634406519122,0.012375398515356306
27.683,0.0005158538594099079,0.012173215106593598,6.214786711846216,0.012327276484161613
